"","user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url","outlet"
"86","941374196734496768","1280140987973505024","1594044370","EquityPod","Hold onto your coffee, @alex has a hot take on the Uber-Postmates deal! https://t.co/FYXrRE8z1F","Twitter Web App","71",NA,NA,NA,"FALSE","FALSE","6","1","NA","NA",NA,NA,NA,NA,NA,"http://pbs.twimg.com/ext_tw_video_thumb/1280140939147632640/pu/img/91q-XKH7XCZK6_tM.jpg","https://t.co/FYXrRE8z1F","https://twitter.com/EquityPod/status/1280140987973505024/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1280140939147632640/pu/img/91q-XKH7XCZK6_tM.jpg","https://t.co/FYXrRE8z1F","https://twitter.com/EquityPod/status/1280140987973505024/video/1",NA,"7380362","alex","en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/NA/status/1280140987973505024","Equity Podcast","","Equity is TechCrunch’s venture capital podcast. In each episode, we bring you the numbers behind the headlines.
https://t.co/wvgGiDAGCq
https://t.co/lZpui6qvNe",NA,"FALSE","491","6","3","10","4","1513276073","FALSE",NA,NA,"NA","https://pbs.twimg.com/profile_banners/941374196734496768/1592336501",NA,"http://pbs.twimg.com/profile_images/1272977500554002449/Sckjj3q3_normal.jpg","TechCrunch"
"87","2377901","1275999638168801280","1593056995","dfeldman","I worked on this! https://t.co/EoQAcJ2ciH","Twitter for iPad","30",NA,NA,NA,"FALSE","TRUE","0","3","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10882732","shanand","en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA","1275844855038705664","I worked on this! https://t.co/EoQAcJ2ciH","1593020092","Twitter Web App","72","3",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/NA/status/1275999638168801280","Dave Feldman","San Francisco, CA (37.793357,-","VP Product Design at Heap in San Francisco. Former PM and design manager at Google, Facebook, TechCrunch, Emu, Yahoo. Behavioral science enthusiast. I’m hiring.","https://t.co/Em8YmqaE7U","FALSE","1727","152","114","3266","110","1174955056","FALSE","https://t.co/Em8YmqaE7U","https://dfeldman.co","NA","https://pbs.twimg.com/profile_banners/2377901/1402584962","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/876920436449091584/uyhbr5kA_normal.jpg","TechCrunch"
"88","1058820822410788864","1276655526856835072","1593213371","JoyceInNYC","Wow. Mark Zuckerberg: “We will start soon labeling some of the content we leave up because it is deemed newsworthy.”

This is a big, big reversal for Facebook.","Twitter for iPhone","139",NA,NA,NA,"FALSE","TRUE","0","399","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14752818","alexeheath","en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA","1276582046224093184","Wow. Mark Zuckerberg: “We will start soon labeling some of the content we leave up because it is deemed newsworthy.”

This is a big, big reversal for Facebook.","1593195852","Twitter for Mac","1572","399",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/NA/status/1276655526856835072","Joyce Yang 🧘","","I like to think about technology cross borders. Now @GlobalCoinRsrch @blockchainsfor @TheInformation, formerly @Techcrunch @Harvard, 👼 investing @globalcoinvc","https://t.co/Cn5VYZOr9s","FALSE","2665","736","60","1729","2985","1541277530","FALSE","https://t.co/Cn5VYZOr9s","http://GlobalCoinResearch.com/ethics","NA",NA,NA,"http://pbs.twimg.com/profile_images/1096467572885766148/_-_vZckG_normal.jpg","TechCrunch"
"89","14843001","1273083431644286976","1592361717","veanne","@lorakolodny it was the way he said it, like we were knitting oven mitts as a career.","Twitter Web App","72","1273081214648193025","27046692","lorakolodny","FALSE","FALSE","1","0","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27046692","lorakolodny","en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/NA/status/1273083431644286976","veanne cao (高雾)","Brooklyn, NY","Video Director @TechCrunch","https://t.co/diRTAkG73t","FALSE","511","103","10","465","62","1211266948","FALSE","https://t.co/diRTAkG73t","http://instagram.com/veanne","NA","https://pbs.twimg.com/profile_banners/14843001/1478901588","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/744283473108733952/SrNOBlqS_normal.jpg","TechCrunch"
"90","941375573863022592","1280337085623234560","1594091123","CGates123","@nmasc_ Gahhh!!! I put my phone down for one hour.","Twitter for Android","42","1280314614278840320","4180280415","nmasc_","FALSE","FALSE","0","0","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4180280415","nmasc_","en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/NA/status/1280337085623234560","Christopher Gates","Oakland, CA","TechCrunch | Producer of Equity Podcast | #equitypod | @TechCrunch https://t.co/KM9y3FC3W9",NA,"FALSE","237","818","2","243","930","1513276401","FALSE",NA,NA,"NA","https://pbs.twimg.com/profile_banners/941375573863022592/1564722482",NA,"http://pbs.twimg.com/profile_images/1158558136078180352/ZecFJMpt_normal.jpg","TechCrunch"
"91","1569905359","687999151997505538","1452866754","TechCrunchIndia","Budget Hotel Platform RedDoorz Bags $1.4M To Expand Across Southeast Asia:  It’s looking like 2016 will be a b... https://t.co/Fay9QSqcb8","twitterfeed","137",NA,NA,NA,"FALSE","FALSE","1","1","NA","NA",NA,NA,"tcrn.ch/1RTeA7G","https://t.co/Fay9QSqcb8","http://tcrn.ch/1RTeA7G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/NA/status/687999151997505538","TechCrunch India","","Stay tuned for official updates from TechCrunch India!","http://t.co/swe9INJiqu","FALSE","1626","60","55","1373","78","1373006395","FALSE","http://t.co/swe9INJiqu","http://techcrunch.com","NA","https://pbs.twimg.com/profile_banners/1569905359/1384408443","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/378800000725359048/ce1317cbc411947e25594479651e844c_normal.jpeg","TechCrunch"
"92","118012816","12226895398","1271342903","techcrunch_com","Myxer’s Android App GeoPix Blends Wallpaper Images With Geolocation http://bit.ly/csBLK7 MobilecontentdeliverycompanyMyxerisenteringtheAn..","Twitter Web Client","139",NA,NA,NA,"FALSE","FALSE","4","1","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/NA/status/12226895398","TechCrunch","","update news of TechCrunch",NA,"FALSE","994","1686","63","1573","0","1267262832","FALSE",NA,NA,"NA",NA,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/721237347/__________2010-02-27-18.22.36__normal.jpg","TechCrunch"
"93","174137479","1280603233363222528","1594154577","NikMilanovic","This is not a thing.  If you are interested in working in FinTech, please just go out and build things. https://t.co/VREObQ3ys4","Twitter for Android","118",NA,NA,NA,"FALSE","TRUE","0","9","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64721011","CanadaKaz","en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA","1280596334014345228","This is not a thing.  If you are interested in working in FinTech, please just go out and build things. https://t.co/VREObQ3ys4","1594152933","Twitter Web App","164","9",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/NA/status/1280603233363222528","Nik","New York, USA","Fintech enthusiast. Building @Google, writing @Techcrunch.

// Previously @Petal, @FundingCircle, & @Stanford","https://t.co/hKw97rvTGI","FALSE","1778","267","57","2439","10061","1280813399","FALSE","https://t.co/hKw97rvTGI","http://www.thisweekinfintech.com","NA","https://pbs.twimg.com/profile_banners/174137479/1391887249","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1090081599629283329/30HdWEIf_normal.jpg","TechCrunch"
"94","42079671","17922674240","1278476745","Techcrunch_News","Skype Recruits Yahoo Engineering Exec For Key Technology Role:  http://url4.eu/5UnVE","RSS2Twitter","84",NA,NA,NA,"FALSE","FALSE","1","0","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/NA/status/17922674240","Technology News","","The latest on TechCrunch",NA,"FALSE","320","488","10","5443","0","1243105793","FALSE",NA,NA,"NA",NA,"http://abs.twimg.com/images/themes/theme2/bg.gif","http://pbs.twimg.com/profile_images/227257399/techcrunch_iphone_normal.png","TechCrunch"
"95","9192492","1596714800648193","1289215661","RSS_TechCrunch","Novatel Wireless To Acquire Enfora For Up To $70 Million http://bit.ly/agft0m","Twitter Web Client","77",NA,NA,NA,"FALSE","FALSE","2","1","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/NA/status/1596714800648193","RSS_TechCrunch","","",NA,"FALSE","1240","1","55","16367","0","1191259964","FALSE",NA,NA,"NA",NA,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/32278502/twitrss2_normal.png","TechCrunch"
"96","316629602","1280631035282231296","1594161206","MMinevich","In first week of Phase Three, Virginia sees 10% uptick in COVID-19 hospitalizations
https://t.co/yhtDIFnyjT","Twitter for iPhone","123",NA,NA,NA,"FALSE","TRUE","0","4","NA","NA",NA,NA,"wjla.com/news/local/fir…","https://t.co/yhtDIFnyjT","https://wjla.com/news/local/first-week-phase-three-virginia-10-percent-uptick-in-covid-19-hospitalizations",NA,NA,NA,NA,NA,NA,NA,NA,"32792712","EndGameWW3","en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA","1280595863451164673","In first week of Phase Three, Virginia sees 10% uptick in COVID-19 hospitalizations
https://t.co/yhtDIFnyjT","1594152820","Twitter Web App","4","4",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/NA/status/1280631035282231296","Mark Minevich “AIMark”","New York  United  States","President GGV | Chair #AI Policy IRCAI-UNESCO  #Digital  #tech VC Author-Speaker-Advisor G20/@b20 @competenow @forbes @thehill @techcrunch @pioneersdigital","https://t.co/6XsMzR0cJG","FALSE","18185","17844","1117","53846","22063","1307990776","FALSE","https://t.co/6XsMzR0cJG","http://www.markminevich.com","NA","https://pbs.twimg.com/profile_banners/316629602/1587420373","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1222802383366950912/LUWqKLgQ_normal.jpg","TechCrunch"
"97","833810682","1280562490775146497","1594144864","wylcommunity","Black lives STILL matter. As your feed goes back to 'normal', stay vigilant. Donate, sign petitions, hire diverse staff and pay them equally, use your privilege to advocate for people of color, and be a responsible ally.

#checkyourprivilege #arrestthecopswhokilledbreonnataylor https://t.co/azBHMJLi7L","Buffer","278",NA,NA,NA,"FALSE","FALSE","1","0","NA","NA","c(""checkyourprivilege"", ""arrestthecopswhokilledbreonnataylor"")",NA,NA,NA,NA,"http://pbs.twimg.com/media/EcV4zEsXsAA0Jkz.jpg","https://t.co/azBHMJLi7L","https://twitter.com/wylcommunity/status/1280562490775146497/photo/1","photo","http://pbs.twimg.com/media/EcV4zEsXsAA0Jkz.jpg","https://t.co/azBHMJLi7L","https://twitter.com/wylcommunity/status/1280562490775146497/photo/1",NA,NA,NA,"en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/NA/status/1280562490775146497","Whose Your Landlord","in your neighborhood","empowering & informing the rental community. Review your landlord & find your next home. As seen on @Blavity, @NowThisNews, @MSNBC, @TechCrunch, @BET","https://t.co/9eQMu2XS29","FALSE","1491","417","28","3023","1616","1348076719","FALSE","https://t.co/9eQMu2XS29","https://linktr.ee/wylcommunity","NA","https://pbs.twimg.com/profile_banners/833810682/1525369770","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/852182268047216640/aifZ3VKP_normal.jpg","TechCrunch"
"98","38886227","3186420424","1249693181","crunchcam","Its actually @auralab's bday tomorrow. Make sure to wish her a happy one.","Twitter Web Client","73",NA,NA,NA,"FALSE","FALSE","0","0","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"832379976477335552","auralab","en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/NA/status/3186420424","TechCrunch CrunchCam","In the Cloud","Follow this account for future games we play and mayhem we ensue.","http://t.co/xRfArXIYK2","FALSE","368","13","33","26","0","1241888484","FALSE","http://t.co/xRfArXIYK2","http://tcrn.ch/1hD","NA",NA,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/211093415/techcrunch_bigger_normal.png","TechCrunch"
"99","206062703","1280590836519010305","1594151622","tpopomaronis","@BMcDowell Thanks, Brian! 🙌","Twitter for iPhone","16","1280564991742095361","197116122","BMcDowell","FALSE","FALSE","0","0","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"197116122","BMcDowell","en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/NA/status/1280590836519010305","Tom Popomaronis","New Market, MD","Contributor, world-class leadership @CNBCMakeIt @entrepreneur. VP, Innovation @massivealliance. As seen on @forbes @inc @businessinsider @techcrunch","https://t.co/bxg2yH3oHN","FALSE","5001","2250","88","2855","6437","1287726420","FALSE","https://t.co/bxg2yH3oHN","http://linkedin.com/in/tpopomaronis","NA","https://pbs.twimg.com/profile_banners/206062703/1576950023","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1099674749888811009/JUQ1pxQp_normal.jpg","TechCrunch"
"100","1122150409592877056","1280484820569722881","1594126346","1JMDonald","Why are these “Blackout Tuesday’s” running on the primaries schedule?","Twitter for iPhone","69",NA,NA,NA,"FALSE","FALSE","0","0","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/NA/status/1280484820569722881","JM","New York, NY","Audience & Business Development at @TechCrunch | @ExtraCrunch",NA,"FALSE","156","18","1","348","391","1556376480","FALSE",NA,NA,"NA",NA,NA,"http://pbs.twimg.com/profile_images/1122150550592786432/JVr8tvxs_normal.jpg","TechCrunch"
"101","182371363","1280588568876941313","1594151081","alangdunn","@IvanRasskazov7 So true.","Twitter for iPhone","8","1280586904333955072","3158061806","IvanRasskazov7","FALSE","FALSE","0","0","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3158061806","IvanRasskazov7","en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/NA/status/1280588568876941313","Alan Dunn","","Father, Founder, Investor, Domain Name Nerd. Published on TechCrunch, Quartz, Business Insider. Podcast @domainstories. Random Dad tweets for archived fun.","https://t.co/vcpYU3YKqf","FALSE","1703","547","35","1412","9765","1282654730","FALSE","https://t.co/vcpYU3YKqf","http://namecorp.com","NA","https://pbs.twimg.com/profile_banners/182371363/1507219648","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1263798000146624512/JScK1rKy_normal.jpg","TechCrunch"
"102","101030220","23046686022","1283679165","topmobilecrunch","#mobile #news Verizon’s answer to the EVO 4G hits the FCC: the new almost-an-EVO from HTC… http://goo.gl/fb/Zcx7B","Google","113",NA,NA,NA,"FALSE","FALSE","0","0","NA","NA","c(""mobile"", ""news"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/NA/status/23046686022","TechCrunch","","",NA,"FALSE","279","39","14","1052","0","1262370489","FALSE",NA,NA,"NA",NA,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/604047840/2_normal.jpg","TechCrunch"
"103","2658123680","1280569694852792320","1594146581","scottabade","Leaving the #WHO is a monumentally stupid decision from a deathly incompetent administration. It undermines our efforts to get #Covid under control while locking us out of the main global body tracking &amp; responding to the virus. https://t.co/jSs2S5c8XF","Twitter for iPhone","140",NA,NA,NA,"FALSE","TRUE","0","1852","NA","NA","WHO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"818282957618216960","SamanthaJPower","en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA","1280566700996427778","Leaving the #WHO is a monumentally stupid decision from a deathly incompetent administration. It undermines our efforts to get #Covid under control while locking us out of the main global body tracking &amp; responding to the virus. https://t.co/jSs2S5c8XF","1594145867","Twitter Web App","5104","1852",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/NA/status/1280569694852792320","Scott Bade","Bay Area","Co-author More Human, contributor @TechCrunch. Formerly @PeteForAmerica, speechwriter and aide to @MikeBloomberg @BloombergDotOrg, @StanfordCISAC.","https://t.co/OMJtUdeETh","FALSE","292","533","6","4598","3590","1405727994","FALSE","https://t.co/OMJtUdeETh","http://amzn.to/2lnzBfJ","NA","https://pbs.twimg.com/profile_banners/2658123680/1446556134","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/617231454376849408/1v3oyrm7_normal.jpg","TechCrunch"
"104","22640250","1267862053194043393","1591116843","mscaitlinbrown","Boxes *","Twitter for iPhone","7","1267861298823352321","22640250","mscaitlinbrown","FALSE","FALSE","0","0","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/NA/status/1267862053194043393","Caitlin Brown 🗽","LA // East Coast","unlocking total health w/ @biostrap • ''You're like @TechCrunch meets @TMZ'' -@zarreeny","https://t.co/mLoUIQwpXR","FALSE","2195","986","91","5826","41720","1236097104","FALSE","https://t.co/mLoUIQwpXR","http://bit.ly/caitlinbrown","NA","https://pbs.twimg.com/profile_banners/22640250/1492712486","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1171821459586502656/5DzsXmzq_normal.jpg","TechCrunch"
"105","15035096","1276355233979920385","1593141775","geneteare","Data here on private company boards from Him For Her, Crunchbase &amp; Kellogg School of Managment https://t.co/jCctgI48e9 https://t.co/5nC8stAhMY","Twitter Web App","122",NA,NA,NA,"FALSE","FALSE","2","0","NA","NA",NA,NA,"c(""news.crunchbase.com/news/2019-stud…"", ""twitter.com/avc/status/127…"")","c(""https://t.co/jCctgI48e9"", ""https://t.co/5nC8stAhMY"")","c(""https://news.crunchbase.com/news/2019-study-of-gender-diversity-in-private-company-boardrooms/"", ""https://twitter.com/avc/status/1276119372034183168"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/NA/status/1276355233979920385","Gené Teare","Palo Alto","Deep in data @Crunchbase speaker/moderator. Writer of the Seed Series for @CrunchbaseNews. Cover venture, women in tech, women in venture / @TechCrunch alumn",NA,"FALSE","1459","1007","86","599","564","1212807402","FALSE",NA,NA,"NA","https://pbs.twimg.com/profile_banners/15035096/1525112294","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1105952720660238336/p5zpMqVk_normal.png","TechCrunch"
"106","89809563","1279296154891481089","1593842946","ladycvillarreal","President Trump retweeted a video of a white man — driving a golf cart with ""Trump 2020"" and ""America First"" signs — yelling ""white power"" in response to protesters.

Sharing the video, Trump wrote, ""Thank you to the great people of The Villages.""
https://t.co/PWM9MSkEPi","Twitter for iPhone","140",NA,NA,NA,"FALSE","TRUE","0","18798","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5392522","NPR","en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA","1277251665863868416","President Trump retweeted a video of a white man — driving a golf cart with ""Trump 2020"" and ""America First"" signs — yelling ""white power"" in response to protesters.

Sharing the video, Trump wrote, ""Thank you to the great people of The Villages.""
https://t.co/PWM9MSkEPi","1593355501","SocialFlow","30863","18798",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/NA/status/1279296154891481089","Chrystine Villarreal","California, USA","Proud mother// President of MIXhalo, former content curator for @TechCrunch // Driven by equity and equality","https://t.co/CRl3o2ehVg","FALSE","431","597","14","295","295","1258151322","FALSE","https://t.co/CRl3o2ehVg","http://www.mixhalo.com","NA",NA,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/817380262602539008/3ock9_WJ_normal.jpg","TechCrunch"
